date,temperature_2m_max,rain_sum,wind_speed_10m_max
1999-11-12 00:00:00+00:00,27.150000000000002,50.4,29.77850114285714
1999-11-19 00:00:00+00:00,27.321428571428573,8.7000005,30.585758714285713
1999-11-26 00:00:00+00:00,27.335714285714285,4.4000001,32.19526628571428
1999-12-03 00:00:00+00:00,27.135714285714283,5.5000003,32.868652714285716
1999-12-10 00:00:00+00:00,26.7,2.0,24.767941571428572
1999-12-17 00:00:00+00:00,26.892857142857142,7.0000004,23.831255571428574
1999-12-24 00:00:00+00:00,26.37857142857143,6.5000008000000005,28.702493
1999-12-31 00:00:00+00:00,25.771428571428572,5.4,32.91424685714286
2000-01-07 00:00:00+00:00,25.557142857142857,3.6999998499999998,34.38710628571429
2000-01-14 00:00:00+00:00,25.24285714285714,5.4000003,27.235105
2000-01-21 00:00:00+00:00,25.27857142857143,7.70000035,41.186644
2000-01-28 00:00:00+00:00,24.87857142857143,7.9000001,33.94409814285714
2000-02-04 00:00:00+00:00,25.37857142857143,2.1,30.820972
2000-02-11 00:00:00+00:00,25.37857142857143,2.6000000500000002,23.655621571428572
2000-02-18 00:00:00+00:00,25.92142857142857,4.1000001,23.288979285714284
2000-02-25 00:00:00+00:00,25.664285714285715,5.4000001,28.07869042857143
2000-03-03 00:00:00+00:00,25.385714285714283,0.0,25.827380714285713
2000-03-10 00:00:00+00:00,26.142857142857142,2.80000005,32.277789285714285
2000-03-17 00:00:00+00:00,25.857142857142858,56.1000007,34.47155171428572
2000-03-24 00:00:00+00:00,26.24285714285714,3.5000002,32.30057171428571
2000-03-31 00:00:00+00:00,26.55,3.60000014,29.040768857142858
2000-04-07 00:00:00+00:00,26.67142857142857,2.6000000500000002,22.773362
2000-04-14 00:00:00+00:00,26.978571428571428,12.6999996,23.910754857142855
2000-04-21 00:00:00+00:00,26.978571428571428,18.8000005,17.446095
2000-04-28 00:00:00+00:00,27.264285714285712,1.4,23.712396428571427
2000-05-05 00:00:00+00:00,27.45,46.59999904,22.923797428571426
2000-05-12 00:00:00+00:00,27.057142857142857,55.4999984,23.98737692857143
2000-05-19 00:00:00+00:00,27.657142857142855,1.8000000999999999,21.588132714285713
2000-05-26 00:00:00+00:00,27.714285714285715,31.399998,28.629383714285716
2000-06-02 00:00:00+00:00,27.814285714285713,4.9000002,26.66527042857143
2000-06-09 00:00:00+00:00,28.157142857142855,7.7000002,32.18194542857143
2000-06-16 00:00:00+00:00,27.771428571428572,17.20000105,20.476998000000002
2000-06-23 00:00:00+00:00,27.614285714285717,39.6,27.890256
2000-06-30 00:00:00+00:00,27.664285714285715,30.000001400000002,24.684893285714285
2000-07-07 00:00:00+00:00,27.99285714285714,35.600003,24.742102714285714
2000-07-14 00:00:00+00:00,27.771428571428572,57.9000037,28.76485314285714
2000-07-21 00:00:00+00:00,28.292857142857144,10.6000001,17.21281457142857
2000-07-28 00:00:00+00:00,27.957142857142856,56.499998500000004,23.04117257142857
2000-08-04 00:00:00+00:00,27.95,44.8000023,28.21676785714286
2000-08-11 00:00:00+00:00,28.271428571428572,18.0999998,23.462833285714286
2000-08-18 00:00:00+00:00,28.735714285714288,13.60000034,26.81859557142857
2000-08-25 00:00:00+00:00,28.25714285714286,57.099997099999996,25.562881714285712
2000-09-01 00:00:00+00:00,28.335714285714285,51.7999992,30.857936000000002
2000-09-08 00:00:00+00:00,28.392857142857142,43.7999996,20.596670285714286
2000-09-15 00:00:00+00:00,28.735714285714288,24.799998940000002,27.639913142857147
2000-09-22 00:00:00+00:00,27.914285714285715,8.39999999,14.90074857142857
2000-09-29 00:00:00+00:00,28.25714285714286,43.50000025,27.106932142857143
2000-10-06 00:00:00+00:00,28.407142857142855,19.5,28.263251857142855
2000-10-13 00:00:00+00:00,28.17142857142857,57.3999991,36.421353
2000-10-20 00:00:00+00:00,27.900000000000002,9.1000006,27.15096414285714
2000-10-27 00:00:00+00:00,28.17142857142857,4.8000004,31.853424714285715
2000-11-03 00:00:00+00:00,27.87857142857143,0.70000005,26.093363
2000-11-10 00:00:00+00:00,27.75,10.0000002,38.488974142857145
2000-11-17 00:00:00+00:00,27.885714285714283,26.400001,35.692007
2000-11-24 00:00:00+00:00,27.342857142857145,16.400001,30.030125
2000-12-01 00:00:00+00:00,27.414285714285715,13.4000002,26.762852857142857
2000-12-08 00:00:00+00:00,26.857142857142858,1.5,34.84547571428572
2000-12-15 00:00:00+00:00,26.87857142857143,2.9000003,35.764267857142855
2000-12-22 00:00:00+00:00,26.314285714285713,3.4000000000000004,31.406219999999998
2000-12-29 00:00:00+00:00,26.442857142857143,12.1000008,31.02714057142857
2001-01-05 00:00:00+00:00,25.82857142857143,9.3,31.573601285714286
2001-01-12 00:00:00+00:00,26.150000000000002,10.5000006,24.161761428571428
2001-01-19 00:00:00+00:00,25.557142857142857,11.300000200000001,32.2950325
2001-01-26 00:00:00+00:00,26.099999999999998,3.0000001000000003,27.927443714285715
2001-02-02 00:00:00+00:00,26.185714285714287,1.4000000000000001,29.692283
2001-02-09 00:00:00+00:00,25.985714285714288,0.7,36.344670428571426
2001-02-16 00:00:00+00:00,25.285714285714285,11.9000001,28.683021857142855
2001-02-23 00:00:00+00:00,25.407142857142855,8.4999999,33.361778
2001-03-02 00:00:00+00:00,26.014285714285712,5.9000002,29.454212428571427
2001-03-09 00:00:00+00:00,25.435714285714287,8.600000099999999,30.083191714285714
2001-03-16 00:00:00+00:00,25.607142857142858,1.4,24.11340671428572
2001-03-23 00:00:00+00:00,25.24285714285714,0.0,21.56169042857143
2001-03-30 00:00:00+00:00,26.75,3.2000003,28.545473285714287
2001-04-06 00:00:00+00:00,26.849999999999998,2.8999999,24.981763142857144
2001-04-13 00:00:00+00:00,26.557142857142857,0.6,30.226618142857145
2001-04-20 00:00:00+00:00,26.735714285714288,1.3,28.073472000000002
2001-04-27 00:00:00+00:00,26.928571428571427,1.2,24.067901142857142
2001-05-04 00:00:00+00:00,27.24285714285714,9.4000003,22.74693842857143
2001-05-11 00:00:00+00:00,27.607142857142858,1.90000005,19.982049857142858
2001-05-18 00:00:00+00:00,28.107142857142858,10.5,14.791400428571427
2001-05-25 00:00:00+00:00,28.185714285714287,12.2000006,16.48430757142857
2001-06-01 00:00:00+00:00,28.49285714285714,12.8999994,19.909876
2001-06-08 00:00:00+00:00,28.49285714285714,30.2999994,20.555325285714286
2001-06-15 00:00:00+00:00,28.77857142857143,25.4999995,28.049371142857144
2001-06-22 00:00:00+00:00,28.764285714285712,10.70000004,20.050382142857142
2001-06-29 00:00:00+00:00,28.414285714285715,39.2999987,18.709316357142857
2001-07-06 00:00:00+00:00,28.021428571428572,58.3000003,17.735025571428572
2001-07-13 00:00:00+00:00,28.542857142857144,73.4999983,27.703495
2001-07-20 00:00:00+00:00,28.428571428571427,46.399999,29.98939485714286
2001-07-27 00:00:00+00:00,28.49285714285714,53.1000023,28.531595714285714
2001-08-03 00:00:00+00:00,28.49285714285714,14.9999997,22.608180142857144
2001-08-10 00:00:00+00:00,28.32857142857143,42.7999989,22.138268857142858
2001-08-17 00:00:00+00:00,28.442857142857143,100.59999834,24.944148714285713
