date,temperature_2m_max,rain_sum,wind_speed_10m_max
1999-11-12 00:00:00+00:00,26.9,24.1,19.64558
1999-11-13 00:00:00+00:00,27.05,26.0,30.7542
1999-11-14 00:00:00+00:00,27.3,0.2,36.075523
1999-11-15 00:00:00+00:00,27.1,0.0,30.302078
1999-11-16 00:00:00+00:00,27.25,0.0,25.942488
1999-11-17 00:00:00+00:00,26.95,0.0,30.737339
1999-11-18 00:00:00+00:00,27.5,0.1,34.9923
1999-11-19 00:00:00+00:00,26.7,2.8,36.445442
1999-11-20 00:00:00+00:00,27.0,4.5000005,38.16849
1999-11-21 00:00:00+00:00,27.55,0.0,31.65135
1999-11-22 00:00:00+00:00,27.7,0.4,21.605999
1999-11-23 00:00:00+00:00,27.45,1.0,28.137634
1999-11-24 00:00:00+00:00,27.4,0.0,30.978832
1999-11-25 00:00:00+00:00,27.45,0.0,27.112564
1999-11-26 00:00:00+00:00,27.7,0.0,25.570139
1999-11-27 00:00:00+00:00,27.55,1.0,30.282827
1999-11-28 00:00:00+00:00,27.1,0.0,31.910301
1999-11-29 00:00:00+00:00,26.9,0.5,35.42846
1999-11-30 00:00:00+00:00,27.05,1.6000001,34.292717
1999-12-01 00:00:00+00:00,27.4,1.1,33.84766
1999-12-02 00:00:00+00:00,27.65,0.2,34.03476
1999-12-03 00:00:00+00:00,27.15,1.0,26.739542
1999-12-04 00:00:00+00:00,27.0,0.2,37.30302
1999-12-05 00:00:00+00:00,26.85,2.7000003,40.449966
1999-12-06 00:00:00+00:00,27.15,0.6,34.875435
1999-12-07 00:00:00+00:00,27.55,0.6,28.883131
1999-12-08 00:00:00+00:00,27.2,0.4,27.103
1999-12-09 00:00:00+00:00,27.05,0.0,34.726475
1999-12-10 00:00:00+00:00,27.0,0.4,28.594517
1999-12-11 00:00:00+00:00,26.7,0.3,15.137133
1999-12-12 00:00:00+00:00,26.6,0.3,17.906157
1999-12-13 00:00:00+00:00,26.6,1.0,28.162954
1999-12-14 00:00:00+00:00,26.65,0.0,30.684587
1999-12-15 00:00:00+00:00,26.7,0.0,28.673721
1999-12-16 00:00:00+00:00,26.65,0.0,24.216522
1999-12-17 00:00:00+00:00,26.75,1.0,35.747112
1999-12-18 00:00:00+00:00,26.95,0.4,29.522196
1999-12-19 00:00:00+00:00,27.0,0.7,22.226902
1999-12-20 00:00:00+00:00,26.75,3.8000004,32.714474
1999-12-21 00:00:00+00:00,26.85,0.0,16.055355
1999-12-22 00:00:00+00:00,27.05,1.0,12.43434
1999-12-23 00:00:00+00:00,26.9,0.1,18.11841
1999-12-24 00:00:00+00:00,26.7,0.0,22.33161
1999-12-25 00:00:00+00:00,27.5,0.0,27.14123
1999-12-26 00:00:00+00:00,27.5,2.2000003,16.363178
1999-12-27 00:00:00+00:00,26.9,1.8000003,34.9923
1999-12-28 00:00:00+00:00,25.4,0.4,37.52471
1999-12-29 00:00:00+00:00,25.7,1.8000002,32.61727
1999-12-30 00:00:00+00:00,24.95,0.3,29.947153
1999-12-31 00:00:00+00:00,25.15,0.4,32.048088
2000-01-01 00:00:00+00:00,25.95,0.0,21.9718
2000-01-02 00:00:00+00:00,25.55,0.3,20.883104
2000-01-03 00:00:00+00:00,26.9,0.0,30.96837
2000-01-04 00:00:00+00:00,27.1,4.4,36.17955
2000-01-05 00:00:00+00:00,24.9,0.3,44.943806
2000-01-06 00:00:00+00:00,24.85,0.0,43.40501
2000-01-07 00:00:00+00:00,25.35,0.0,41.780167
2000-01-08 00:00:00+00:00,25.95,0.0,38.768173
2000-01-09 00:00:00+00:00,25.9,0.5,34.674183
2000-01-10 00:00:00+00:00,25.4,2.4999998,34.03476
2000-01-11 00:00:00+00:00,25.75,0.0,24.633049
2000-01-12 00:00:00+00:00,25.5,0.70000005,34.154495
2000-01-13 00:00:00+00:00,25.05,0.0,32.664917
2000-01-14 00:00:00+00:00,24.65,0.0,25.992397
2000-01-15 00:00:00+00:00,25.2,1.3000002,23.0653
2000-01-16 00:00:00+00:00,24.75,0.8000001,27.07669
2000-01-17 00:00:00+00:00,25.8,0.6,31.319998
2000-01-18 00:00:00+00:00,26.3,2.7,33.061253
2000-01-19 00:00:00+00:00,25.4,0.0,23.34455
2000-01-20 00:00:00+00:00,24.6,0.0,26.785547
2000-01-21 00:00:00+00:00,24.65,0.1,34.62369
2000-01-22 00:00:00+00:00,24.8,0.70000005,48.128376
2000-01-23 00:00:00+00:00,24.35,1.2000002,51.242813
2000-01-24 00:00:00+00:00,25.3,1.6000001,53.81368
2000-01-25 00:00:00+00:00,25.8,2.4,46.741806
2000-01-26 00:00:00+00:00,26.1,0.0,25.40743
2000-01-27 00:00:00+00:00,25.95,1.7,28.348713
2000-01-28 00:00:00+00:00,26.2,1.0,24.774696
2000-01-29 00:00:00+00:00,26.0,3.4,41.500053
2000-01-30 00:00:00+00:00,24.3,3.1000001,47.739037
2000-01-31 00:00:00+00:00,24.75,0.4,39.28456
2000-02-01 00:00:00+00:00,24.4,0.0,28.449112
2000-02-02 00:00:00+00:00,24.2,0.0,28.019936
2000-02-03 00:00:00+00:00,24.3,0.0,27.841293
2000-02-04 00:00:00+00:00,24.8,0.0,25.460936
2000-02-05 00:00:00+00:00,24.3,0.0,31.193535
2000-02-06 00:00:00+00:00,24.5,0.6,37.038036
2000-02-07 00:00:00+00:00,25.45,0.2,25.942488
2000-02-08 00:00:00+00:00,26.25,0.0,30.513052
2000-02-09 00:00:00+00:00,26.9,1.0,35.647274
2000-02-10 00:00:00+00:00,25.45,0.3,29.951483
2000-02-11 00:00:00+00:00,24.55,0.0,26.925497
2000-02-12 00:00:00+00:00,24.65,0.0,27.887802
2000-02-13 00:00:00+00:00,25.65,0.0,22.61419
2000-02-14 00:00:00+00:00,25.6,1.5,20.68356
2000-02-15 00:00:00+00:00,26.35,0.4,22.206486
2000-02-16 00:00:00+00:00,25.8,0.70000005,20.390114
2000-02-17 00:00:00+00:00,25.05,0.0,24.881702
2000-02-18 00:00:00+00:00,24.85,0.0,24.717085
2000-02-19 00:00:00+00:00,25.6,2.1000001,30.684587
2000-02-20 00:00:00+00:00,26.3,1.1,25.14852
2000-02-21 00:00:00+00:00,26.45,0.0,21.26744
2000-02-22 00:00:00+00:00,26.0,0.0,10.787993
2000-02-23 00:00:00+00:00,25.9,0.4,23.78453
2000-02-24 00:00:00+00:00,26.35,0.5,26.6327
2000-02-25 00:00:00+00:00,26.7,0.3,25.630886
2000-02-26 00:00:00+00:00,25.55,1.1,29.337238
2000-02-27 00:00:00+00:00,26.4,0.1,23.83624
2000-02-28 00:00:00+00:00,26.05,0.8,22.553936
2000-02-29 00:00:00+00:00,25.85,0.8000001,20.46941
2000-03-01 00:00:00+00:00,24.85,2.3,37.045033
2000-03-02 00:00:00+00:00,24.25,0.0,37.67809
2000-03-03 00:00:00+00:00,24.1,0.0,34.298386
2000-03-04 00:00:00+00:00,23.85,0.0,35.63818
2000-03-05 00:00:00+00:00,25.55,0.0,29.175552
2000-03-06 00:00:00+00:00,26.05,0.0,19.602652
2000-03-07 00:00:00+00:00,26.15,0.0,19.681828
2000-03-08 00:00:00+00:00,26.15,0.0,19.228851
2000-03-09 00:00:00+00:00,25.85,0.0,23.166216
2000-03-10 00:00:00+00:00,26.15,0.3,31.205997
2000-03-11 00:00:00+00:00,25.4,1.1,38.197342
2000-03-12 00:00:00+00:00,26.6,0.0,30.911821
2000-03-13 00:00:00+00:00,26.65,0.3,21.288757
2000-03-14 00:00:00+00:00,26.05,0.0,22.007162
2000-03-15 00:00:00+00:00,26.05,0.70000005,42.366962
2000-03-16 00:00:00+00:00,26.1,0.4,39.966484
2000-03-17 00:00:00+00:00,26.45,0.1,21.900904
2000-03-18 00:00:00+00:00,26.25,14.9,36.93291
2000-03-19 00:00:00+00:00,26.0,4.1,40.155735
2000-03-20 00:00:00+00:00,26.7,0.4,32.19938
2000-03-21 00:00:00+00:00,26.1,2.8,33.46645
2000-03-22 00:00:00+00:00,25.2,27.0,31.450073
2000-03-23 00:00:00+00:00,24.3,6.8000007,45.19541
2000-03-24 00:00:00+00:00,25.9,0.0,39.67847
2000-03-25 00:00:00+00:00,26.25,0.0,28.71437
2000-03-26 00:00:00+00:00,26.45,0.1,20.46941
2000-03-27 00:00:00+00:00,26.35,1.7000002,29.46947
2000-03-28 00:00:00+00:00,26.1,1.0,39.27961
2000-03-29 00:00:00+00:00,26.35,0.4,38.351406
2000-03-30 00:00:00+00:00,26.3,0.3,30.141266
2000-03-31 00:00:00+00:00,26.45,0.70000005,32.023815
2000-04-01 00:00:00+00:00,26.55,0.70000005,26.554728
2000-04-02 00:00:00+00:00,26.25,0.90000004,22.782625
2000-04-03 00:00:00+00:00,26.35,0.6,21.611998
2000-04-04 00:00:00+00:00,26.65,0.1,25.277023
2000-04-05 00:00:00+00:00,26.7,0.2,37.641953
2000-04-06 00:00:00+00:00,26.9,0.4,37.39324
2000-04-07 00:00:00+00:00,26.55,0.4,38.251587
2000-04-08 00:00:00+00:00,26.3,0.70000005,32.407997
2000-04-09 00:00:00+00:00,26.45,1.0,21.2522
2000-04-10 00:00:00+00:00,26.6,0.5,23.42491
2000-04-11 00:00:00+00:00,26.8,0.0,22.7057
2000-04-12 00:00:00+00:00,26.95,0.0,12.783802
2000-04-13 00:00:00+00:00,27.05,0.0,8.587338
2000-04-14 00:00:00+00:00,26.95,0.0,24.122686
2000-04-15 00:00:00+00:00,26.75,0.3,28.277763
2000-04-16 00:00:00+00:00,27.2,0.0,25.600533
2000-04-17 00:00:00+00:00,27.25,0.7,18.723461
2000-04-18 00:00:00+00:00,27.15,1.6,17.992796
2000-04-19 00:00:00+00:00,26.75,2.1000001,30.274265
2000-04-20 00:00:00+00:00,26.8,7.9999995,22.38378
2000-04-21 00:00:00+00:00,27.0,9.300001,21.629978
2000-04-22 00:00:00+00:00,26.7,2.3999999,19.296133
2000-04-23 00:00:00+00:00,26.85,0.2,10.966713
2000-04-24 00:00:00+00:00,27.25,0.0,10.739832
2000-04-25 00:00:00+00:00,27.25,0.0,13.5515
2000-04-26 00:00:00+00:00,26.45,6.3999996,20.94507
2000-04-27 00:00:00+00:00,27.35,0.5,24.993439
2000-04-28 00:00:00+00:00,27.1,0.1,30.735231
2000-04-29 00:00:00+00:00,27.45,0.1,26.700743
2000-04-30 00:00:00+00:00,27.3,0.0,28.496904
2000-05-01 00:00:00+00:00,27.2,0.0,23.83624
2000-05-02 00:00:00+00:00,27.3,0.7,21.413193
2000-05-03 00:00:00+00:00,27.25,0.0,17.208603
2000-05-04 00:00:00+00:00,27.25,0.5,17.595861
2000-05-05 00:00:00+00:00,27.55,0.90000004,17.610588
2000-05-06 00:00:00+00:00,27.35,0.1,16.055353
2000-05-07 00:00:00+00:00,27.35,0.1,10.739832
2000-05-08 00:00:00+00:00,27.25,0.0,22.180206
2000-05-09 00:00:00+00:00,27.65,0.1,30.631746
2000-05-10 00:00:00+00:00,27.95,16.2,30.566095
2000-05-11 00:00:00+00:00,27.05,29.199999,32.682762
2000-05-12 00:00:00+00:00,27.35,34.2,36.288643
2000-05-13 00:00:00+00:00,27.2,7.1999993,37.51262
2000-05-14 00:00:00+00:00,27.05,0.0,21.900904
2000-05-15 00:00:00+00:00,26.35,2.3,11.5199995
2000-05-16 00:00:00+00:00,26.4,9.799999,22.682856
2000-05-17 00:00:00+00:00,27.55,1.9000001,20.892412
2000-05-18 00:00:00+00:00,27.5,0.1,17.114204
2000-05-19 00:00:00+00:00,27.5,0.1,15.175612
2000-05-20 00:00:00+00:00,27.3,0.0,16.981165
2000-05-21 00:00:00+00:00,27.8,0.1,23.042812
2000-05-22 00:00:00+00:00,27.5,0.0,26.368616
2000-05-23 00:00:00+00:00,27.75,1.6000001,26.758923
2000-05-24 00:00:00+00:00,27.75,0.0,21.659918
2000-05-25 00:00:00+00:00,28.0,0.0,21.129883
2000-05-26 00:00:00+00:00,28.0,0.0,25.982424
2000-05-27 00:00:00+00:00,27.9,8.999999,26.420174
2000-05-28 00:00:00+00:00,27.55,7.0,25.40743
2000-05-29 00:00:00+00:00,27.45,5.8,26.901417
2000-05-30 00:00:00+00:00,27.35,4.799999,30.124065
2000-05-31 00:00:00+00:00,27.95,0.5,35.32589
2000-06-01 00:00:00+00:00,27.8,4.3,30.244286
2000-06-02 00:00:00+00:00,27.65,3.6000001,27.887802
2000-06-03 00:00:00+00:00,27.25,1.0000001,22.91026
2000-06-04 00:00:00+00:00,28.0,0.0,18.584509
2000-06-05 00:00:00+00:00,27.85,0.0,19.803272
2000-06-06 00:00:00+00:00,27.95,0.0,27.288855
2000-06-07 00:00:00+00:00,27.75,0.3,33.603645
2000-06-08 00:00:00+00:00,28.25,0.0,36.57855
2000-06-09 00:00:00+00:00,28.15,0.0,36.860905
2000-06-10 00:00:00+00:00,28.35,2.6,36.544876
2000-06-11 00:00:00+00:00,28.15,1.0,30.703587
2000-06-12 00:00:00+00:00,28.0,1.2000002,26.009842
2000-06-13 00:00:00+00:00,28.3,0.2,28.054604
2000-06-14 00:00:00+00:00,28.2,0.0,32.998474
2000-06-15 00:00:00+00:00,27.95,2.7,34.10133
2000-06-16 00:00:00+00:00,27.45,11.100001,34.98674
2000-06-17 00:00:00+00:00,27.65,3.9,24.609364
2000-06-18 00:00:00+00:00,27.85,0.1,17.283749
2000-06-19 00:00:00+00:00,27.9,0.70000005,18.709612
2000-06-20 00:00:00+00:00,27.95,1.2,17.782688
2000-06-21 00:00:00+00:00,27.85,0.2,15.629972
2000-06-22 00:00:00+00:00,27.75,0.0,14.336861
2000-06-23 00:00:00+00:00,27.9,1.0,21.924562
2000-06-24 00:00:00+00:00,27.8,5.6,21.650938
2000-06-25 00:00:00+00:00,27.15,9.8,24.20314
2000-06-26 00:00:00+00:00,26.9,7.0,33.857227
2000-06-27 00:00:00+00:00,27.6,7.8,33.834255
2000-06-28 00:00:00+00:00,28.1,4.9,30.77105
2000-06-29 00:00:00+00:00,27.85,3.5,28.99062
2000-06-30 00:00:00+00:00,27.5,4.2,25.071098
2000-07-01 00:00:00+00:00,27.25,1.1,24.149532
2000-07-02 00:00:00+00:00,27.05,3.3000002,18.671474
2000-07-03 00:00:00+00:00,27.7,10.200001,22.473343
2000-07-04 00:00:00+00:00,27.6,9.0,25.20257
2000-07-05 00:00:00+00:00,28.3,1.8000002,26.932714
2000-07-06 00:00:00+00:00,28.25,0.4,30.293522
2000-07-07 00:00:00+00:00,28.3,1.0,28.576382
2000-07-08 00:00:00+00:00,28.2,1.7,27.887802
2000-07-09 00:00:00+00:00,28.25,0.3,27.055143
2000-07-10 00:00:00+00:00,27.85,7.4,21.99538
2000-07-11 00:00:00+00:00,27.35,9.900001,18.0
2000-07-12 00:00:00+00:00,28.2,5.2,22.884789
2000-07-13 00:00:00+00:00,27.8,10.100002,26.795223
2000-07-14 00:00:00+00:00,27.85,13.9,32.112724
2000-07-15 00:00:00+00:00,27.4,21.100004,30.659237
2000-07-16 00:00:00+00:00,27.7,5.3999996,24.344624
2000-07-17 00:00:00+00:00,28.1,0.2,25.006397
2000-07-18 00:00:00+00:00,27.75,3.0,31.129074
2000-07-19 00:00:00+00:00,27.35,11.2,32.41799
2000-07-20 00:00:00+00:00,28.25,3.1000001,25.683926
2000-07-21 00:00:00+00:00,27.7,1.8000001,26.28
2000-07-22 00:00:00+00:00,27.5,1.2,26.987997
2000-07-23 00:00:00+00:00,27.9,0.6,15.141414
2000-07-24 00:00:00+00:00,28.6,0.0,8.049845
2000-07-25 00:00:00+00:00,28.75,0.0,10.296251
2000-07-26 00:00:00+00:00,28.75,2.1,13.493999
2000-07-27 00:00:00+00:00,28.85,4.9,20.240196
2000-07-28 00:00:00+00:00,28.7,4.4999995,25.772078
2000-07-29 00:00:00+00:00,28.6,2.1,21.915693
2000-07-30 00:00:00+00:00,27.85,2.2,19.228851
2000-07-31 00:00:00+00:00,27.45,10.5,19.770523
2000-08-01 00:00:00+00:00,27.3,12.599999,22.97522
2000-08-02 00:00:00+00:00,27.85,9.4,23.933908
2000-08-03 00:00:00+00:00,27.95,15.2,27.691935
2000-08-04 00:00:00+00:00,28.55,0.2,24.95452
2000-08-05 00:00:00+00:00,28.25,2.4,19.386593
2000-08-06 00:00:00+00:00,27.45,21.500002,34.860565
2000-08-07 00:00:00+00:00,27.5,6.6999993,37.08175
2000-08-08 00:00:00+00:00,27.95,12.100001,32.138947
2000-08-09 00:00:00+00:00,27.8,1.1,23.411074
2000-08-10 00:00:00+00:00,28.15,0.8,25.683926
2000-08-11 00:00:00+00:00,27.95,0.4,27.869207
2000-08-12 00:00:00+00:00,28.2,0.3,20.431387
2000-08-13 00:00:00+00:00,28.05,6.6,22.35481
2000-08-14 00:00:00+00:00,27.7,3.2999997,26.282465
2000-08-15 00:00:00+00:00,28.4,6.1,22.768396
2000-08-16 00:00:00+00:00,28.75,1.4000001,20.858265
2000-08-17 00:00:00+00:00,28.85,0.0,23.675303
2000-08-18 00:00:00+00:00,29.1,0.8,26.478973
2000-08-19 00:00:00+00:00,28.45,7.7000003,28.442278
2000-08-20 00:00:00+00:00,28.7,0.8,23.770906
2000-08-21 00:00:00+00:00,28.8,0.4,28.820242
2000-08-22 00:00:00+00:00,28.65,1.2,27.402597
2000-08-23 00:00:00+00:00,28.85,1.8,26.121714
2000-08-24 00:00:00+00:00,28.6,0.90000004,26.693459
2000-08-25 00:00:00+00:00,28.7,1.9000001,28.82249
2000-08-26 00:00:00+00:00,27.75,8.099999,28.410364
2000-08-27 00:00:00+00:00,28.5,8.099999,23.828083
2000-08-28 00:00:00+00:00,28.85,6.3,27.381308
2000-08-29 00:00:00+00:00,28.2,6.3,20.898611
2000-08-30 00:00:00+00:00,27.8,15.7,24.36591
2000-08-31 00:00:00+00:00,28.0,10.699999,25.233406
2000-09-01 00:00:00+00:00,27.8,4.2000003,18.35647
2000-09-02 00:00:00+00:00,28.05,8.8,22.768396
2000-09-03 00:00:00+00:00,28.1,19.699999,32.359974
2000-09-04 00:00:00+00:00,28.55,0.6,32.048088
2000-09-05 00:00:00+00:00,28.6,11.4,40.998924
2000-09-06 00:00:00+00:00,28.7,4.2,37.84283
2000-09-07 00:00:00+00:00,28.55,2.8999999,31.63087
2000-09-08 00:00:00+00:00,28.95,1.6,23.78453
2000-09-09 00:00:00+00:00,28.15,4.9000006,18.014393
2000-09-10 00:00:00+00:00,28.05,2.3999999,12.096214
2000-09-11 00:00:00+00:00,28.5,3.6999998,24.967497
2000-09-12 00:00:00+00:00,28.2,19.5,23.803596
2000-09-13 00:00:00+00:00,28.7,6.7999997,21.129883
2000-09-14 00:00:00+00:00,28.2,4.8999996,20.380579
2000-09-15 00:00:00+00:00,28.85,2.4,24.387177
2000-09-16 00:00:00+00:00,28.7,3.6000001,29.168886
2000-09-17 00:00:00+00:00,28.55,13.999999,31.526215
2000-09-18 00:00:00+00:00,28.75,0.5,32.072342
2000-09-19 00:00:00+00:00,29.05,2.5999997,29.6383
2000-09-20 00:00:00+00:00,28.45,0.90000004,25.264202
2000-09-21 00:00:00+00:00,28.8,0.8000001,21.42227
2000-09-22 00:00:00+00:00,28.4,0.5,20.49156
2000-09-23 00:00:00+00:00,27.75,0.90000004,16.610792
2000-09-24 00:00:00+00:00,28.2,0.0,9.227524
2000-09-25 00:00:00+00:00,28.3,0.1,18.448023
2000-09-26 00:00:00+00:00,27.8,0.70000005,15.141414
2000-09-27 00:00:00+00:00,27.25,2.3999999,11.183201
2000-09-28 00:00:00+00:00,27.7,3.8,13.202726
2000-09-29 00:00:00+00:00,27.9,5.7999997,18.72346
2000-09-30 00:00:00+00:00,28.25,0.70000005,23.34455
2000-10-01 00:00:00+00:00,28.7,0.8000001,24.023088
2000-10-02 00:00:00+00:00,28.45,8.7,29.427662
2000-10-03 00:00:00+00:00,28.6,6.1000004,32.59939
2000-10-04 00:00:00+00:00,27.7,9.400001,32.686733
2000-10-05 00:00:00+00:00,28.2,11.999999,28.943642
2000-10-06 00:00:00+00:00,28.0,5.1,23.584808
2000-10-07 00:00:00+00:00,28.4,1.7,22.450264
2000-10-08 00:00:00+00:00,27.95,8.4,26.886963
2000-10-09 00:00:00+00:00,28.75,0.4,31.421213
2000-10-10 00:00:00+00:00,28.5,0.8,31.212229
2000-10-11 00:00:00+00:00,28.6,2.7,30.574575
2000-10-12 00:00:00+00:00,28.65,0.4,31.712711
2000-10-13 00:00:00+00:00,28.4,14.499999,35.33506
2000-10-14 00:00:00+00:00,27.85,15.699999,38.64764
2000-10-15 00:00:00+00:00,28.5,8.200001,34.651752
2000-10-16 00:00:00+00:00,28.1,1.6000001,37.44
2000-10-17 00:00:00+00:00,28.2,4.7,37.290855
2000-10-18 00:00:00+00:00,28.15,1.5,36.258274
2000-10-19 00:00:00+00:00,28.0,11.2,35.32589
2000-10-20 00:00:00+00:00,27.85,7.5000005,29.257614
2000-10-21 00:00:00+00:00,27.7,0.9000001,32.49785
2000-10-22 00:00:00+00:00,28.05,0.6,26.415268
2000-10-23 00:00:00+00:00,28.15,0.0,31.89608
2000-10-24 00:00:00+00:00,27.75,0.0,22.682856
2000-10-25 00:00:00+00:00,27.6,0.0,22.065973
2000-10-26 00:00:00+00:00,28.2,0.1,25.241108
2000-10-27 00:00:00+00:00,27.95,0.1,25.44566
2000-10-28 00:00:00+00:00,27.55,0.5,28.551426
2000-10-29 00:00:00+00:00,28.1,0.0,24.881702
2000-10-30 00:00:00+00:00,28.6,1.1,31.106167
2000-10-31 00:00:00+00:00,28.55,1.7000002,37.801712
2000-11-01 00:00:00+00:00,28.2,1.4000002,41.792576
2000-11-02 00:00:00+00:00,28.25,0.0,33.39473
2000-11-03 00:00:00+00:00,27.75,0.0,32.039997
2000-11-04 00:00:00+00:00,27.75,0.0,25.96496
2000-11-05 00:00:00+00:00,27.75,0.0,24.014996
2000-11-06 00:00:00+00:00,27.95,0.0,25.600533
2000-11-07 00:00:00+00:00,28.0,0.0,24.74329
2000-11-08 00:00:00+00:00,28.05,0.70000005,24.48
2000-11-09 00:00:00+00:00,27.9,0.0,25.809765
2000-11-10 00:00:00+00:00,27.8,0.0,28.883131
2000-11-11 00:00:00+00:00,27.65,0.8000001,28.533264
2000-11-12 00:00:00+00:00,27.5,0.1,32.957207
2000-11-13 00:00:00+00:00,28.1,0.0,42.402134
2000-11-14 00:00:00+00:00,28.55,1.5000001,47.176487
2000-11-15 00:00:00+00:00,27.6,3.2,47.27528
2000-11-16 00:00:00+00:00,27.05,4.4,42.195316
2000-11-17 00:00:00+00:00,27.8,14.3,40.031284
2000-11-18 00:00:00+00:00,28.1,1.1,30.926489
2000-11-19 00:00:00+00:00,27.85,9.400001,30.993471
2000-11-20 00:00:00+00:00,27.9,0.8,42.17535
2000-11-21 00:00:00+00:00,27.8,0.1,38.65602
2000-11-22 00:00:00+00:00,27.85,0.1,34.2303
2000-11-23 00:00:00+00:00,27.9,0.6,32.831135
2000-11-24 00:00:00+00:00,28.1,0.0,27.210379
2000-11-25 00:00:00+00:00,27.65,0.0,33.21573
2000-11-26 00:00:00+00:00,27.35,0.3,30.244286
2000-11-27 00:00:00+00:00,27.2,1.0,24.798225
2000-11-28 00:00:00+00:00,26.9,0.0,24.546085
2000-11-29 00:00:00+00:00,27.1,0.2,36.2243
2000-11-30 00:00:00+00:00,27.1,14.900001,33.97187
2000-12-01 00:00:00+00:00,27.3,2.9,30.737339
2000-12-02 00:00:00+00:00,27.45,0.0,20.833395
2000-12-03 00:00:00+00:00,27.4,0.6,32.09052
2000-12-04 00:00:00+00:00,27.5,5.8,31.056128
2000-12-05 00:00:00+00:00,27.65,2.5000002,19.083395
2000-12-06 00:00:00+00:00,27.6,1.0,19.386593
2000-12-07 00:00:00+00:00,27.0,0.6,34.1526
2000-12-08 00:00:00+00:00,26.45,0.4,40.91349
2000-12-09 00:00:00+00:00,26.3,0.0,39.562347
2000-12-10 00:00:00+00:00,27.4,0.0,42.158443
2000-12-11 00:00:00+00:00,27.3,0.0,31.487139
2000-12-12 00:00:00+00:00,27.15,0.5,16.08761
2000-12-13 00:00:00+00:00,26.5,0.6,35.457714
2000-12-14 00:00:00+00:00,26.9,0.0,38.251587
2000-12-15 00:00:00+00:00,27.15,0.0,29.337238
2000-12-16 00:00:00+00:00,26.8,0.0,24.798225
2000-12-17 00:00:00+00:00,26.8,0.0,34.45672
2000-12-18 00:00:00+00:00,27.2,1.8000002,44.98271
2000-12-19 00:00:00+00:00,26.7,1.1000001,44.009903
2000-12-20 00:00:00+00:00,26.7,0.0,37.483242
2000-12-21 00:00:00+00:00,26.8,0.0,35.281837
2000-12-22 00:00:00+00:00,26.75,0.0,30.302078
2000-12-23 00:00:00+00:00,26.95,0.0,32.023815
2000-12-24 00:00:00+00:00,26.65,0.0,28.576382
2000-12-25 00:00:00+00:00,26.15,0.2,26.368616
2000-12-26 00:00:00+00:00,25.95,0.0,24.881702
2000-12-27 00:00:00+00:00,26.1,2.3999999,37.441727
2000-12-28 00:00:00+00:00,25.65,0.8000001,40.24922
2000-12-29 00:00:00+00:00,25.7,5.6000004,38.48129
2000-12-30 00:00:00+00:00,26.1,1.0,44.84854
2000-12-31 00:00:00+00:00,26.8,2.3000002,42.615547
2001-01-01 00:00:00+00:00,26.9,0.0,32.84692
2001-01-02 00:00:00+00:00,26.85,1.9,22.057161
2001-01-03 00:00:00+00:00,26.15,1.3000002,14.689588
2001-01-04 00:00:00+00:00,26.6,0.0,21.650938
2001-01-05 00:00:00+00:00,26.05,4.8,30.821548
2001-01-06 00:00:00+00:00,25.3,0.0,31.796375
2001-01-07 00:00:00+00:00,24.7,0.0,35.65636
2001-01-08 00:00:00+00:00,26.15,0.0,29.96662
2001-01-09 00:00:00+00:00,26.35,0.2,25.96995
2001-01-10 00:00:00+00:00,25.45,2.6000001,35.038563
2001-01-11 00:00:00+00:00,26.8,1.6999999,31.765793
2001-01-12 00:00:00+00:00,26.35,0.1,13.53236
2001-01-13 00:00:00+00:00,26.45,0.1,26.901417
2001-01-14 00:00:00+00:00,26.95,1.3000001,23.14103
2001-01-15 00:00:00+00:00,26.1,1.7000002,18.161278
2001-01-16 00:00:00+00:00,25.5,3.0,24.627789
2001-01-17 00:00:00+00:00,25.65,0.9,21.437386
2001-01-18 00:00:00+00:00,26.05,3.4000003,41.33107
2001-01-19 00:00:00+00:00,24.4,7.9,45.656174
2001-01-20 00:00:00+00:00,25.8,1.7000002,44.554268
2001-01-21 00:00:00+00:00,26.5,0.1,37.123665
2001-01-22 00:00:00+00:00,25.9,0.1,12.7279215
2001-01-23 00:00:00+00:00,25.7,0.1,16.45007
2001-01-24 00:00:00+00:00,25.9,1.0,26.064596
2001-01-25 00:00:00+00:00,24.7,0.4,43.488533
2001-01-26 00:00:00+00:00,26.0,0.8000001,35.27449
2001-01-27 00:00:00+00:00,26.25,1.0,30.302078
2001-01-28 00:00:00+00:00,26.35,0.0,26.486313
2001-01-29 00:00:00+00:00,26.15,0.0,23.623243
2001-01-30 00:00:00+00:00,26.15,0.0,20.945072
2001-01-31 00:00:00+00:00,25.75,1.2,25.862436
2001-02-01 00:00:00+00:00,26.05,0.0,32.998474
2001-02-02 00:00:00+00:00,26.4,0.0,28.73242
2001-02-03 00:00:00+00:00,26.3,0.0,20.211363
2001-02-04 00:00:00+00:00,26.2,0.8,31.079075
2001-02-05 00:00:00+00:00,25.85,0.5,36.702347
2001-02-06 00:00:00+00:00,26.25,0.1,34.162083
2001-02-07 00:00:00+00:00,26.25,0.0,24.26998
2001-02-08 00:00:00+00:00,26.05,0.0,32.688713
2001-02-09 00:00:00+00:00,25.85,0.1,43.322823
2001-02-10 00:00:00+00:00,26.3,0.0,45.763916
2001-02-11 00:00:00+00:00,26.3,0.0,39.279613
2001-02-12 00:00:00+00:00,25.6,0.0,40.68159
